81	拉夫-阿尔斯通/Rafer Alston	32	0	1	2	5	4	4	5	5	5	1	0	0	0	0	0	0	0	3.5555555555555554
627	达伦-科里森/Darren Collison	32	0	0	0	0	0	0	0	0	0	4	5	4	4	4	4	4	3	4.0
667	道格-克里斯蒂/Doug Christie	32	7	7	9	7	2	0	0	0	0	0	0	0	0	0	0	0	0	6.4
2164	泰-劳森/Ty Lawson	32	0	0	0	0	0	0	0	0	0	2	5	5	5	5	5	2	3	4.0
2545	卡尔-马龙/Karl Malone	32	13	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0
2558	科里-马盖蒂/Corey Maggette	32	2	2	3	4	5	0	3	5	3	3	2	0	0	0	0	0	0	3.2
2624	拉苏-内斯特洛维奇/Rasho Nesterovic	32	2	4	5	5	6	3	3	2	1	1	0	0	0	0	0	0	0	3.2
2703	埃梅卡-奥卡福/Emeka Okafor	32	0	0	0	0	5	0	6	5	5	4	5	0	2	0	0	0	0	4.571428571428571
3087	迈克尔-里德/Michael Redd	32	0	2	4	10	3	5	4	3	0	0	0	1	0	0	0	0	0	4.0
3286	乔-史密斯/Joe Smith	32	3	4	4	5	3	3	2	4	2	2	0	0	0	0	0	0	0	3.2
74	克里斯-安德森/Chris Andersen	31	0	0	2	3	3	0	0	0	5	4	3	0	5	4	2	0	0	3.4444444444444446
4179	鲁迪-戈波特/Rudy Gobert	31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	21	7.75
497	莱昂德罗-巴博萨/Leandro Barbosa	31	0	0	0	2	2	3	4	3	3	2	2	3	0	0	4	2	1	2.5833333333333335
1501	乔治-希尔/George Hill	31	0	0	0	0	0	0	0	0	2	3	3	2	5	3	4	4	5	3.4444444444444446
1830	阿米尔-约翰逊/Amir Johnson	31	0	0	0	0	0	0	0	3	2	1	3	3	5	5	3	4	2	3.1
1951	布莱文-奈特/Brevin Knight	31	3	3	3	3	5	6	3	3	2	0	0	0	0	0	0	0	0	3.4444444444444446
2502	凯文-马丁/Kevin Martin	31	0	0	0	0	1	3	4	4	4	4	4	0	3	2	0	2	0	3.1
3667	本诺-尤德里/Beno Udrih	31	0	0	0	0	4	2	4	3	4	4	4	1	2	0	2	1	0	2.8181818181818183
3829	路易斯-威廉姆斯/Louis Williams	31	0	0	0	0	0	0	1	4	4	4	3	3	0	3	4	2	3	3.1
4168	扬尼斯-阿德托昆博/Giannis Antetokounmpo	30	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	18	7.5
365	史蒂夫-布雷克/Steve Blake	30	0	0	0	1	2	2	3	2	5	2	2	2	2	3	2	2	0	2.3076923076923075
695	马里奥-钱莫斯/Mario Chalmers	30	0	0	0	0	0	0	0	0	4	3	3	5	5	4	3	3	0	3.75
1071	钱宁-弗莱/Channing Frye	30	0	0	0	0	0	3	2	1	2	4	4	4	0	3	1	4	2	2.727272727272727
1272	丹尼-格兰杰/Danny Granger	30	0	0	0	0	0	2	2	5	6	5	6	4	0	0	0	0	0	4.285714285714286
1415	克里斯-亨弗里斯/Kris Humphries	30	0	0	0	0	1	1	2	2	0	2	5	5	3	2	3	2	2	2.5
1435	约什-霍华德/Josh Howard	30	0	0	0	4	5	5	5	4	5	0	0	2	0	0	0	0	0	4.285714285714286
2222	特洛伊-墨菲/Troy Murphy	30	0	1	4	0	4	4	3	3	4	5	0	2	0	0	0	0	0	3.3333333333333335
